series-id,location-id,location-name,longitude,latitude,phenomenon,reference-value-lower,reference-value-upper,reference-value-color
10831,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10831,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10831,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10831,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Particulate Matter < 10 µm,20.0,30.0,#009900
10831,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10831,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,100.0,10000.0,#660000
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,80.0,100.0,#990000
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,20.0,30.0,#009900
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10885,1046,40GK11 - Genk,5.520312797653718,50.93148760350312,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,100.0,10000.0,#660000
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,80.0,100.0,#990000
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,20.0,30.0,#009900
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10929,1713,42R805 - Antwerpen (Belgiëlei),4.421559251065273,51.20822947181719,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,100.0,10000.0,#660000
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,80.0,100.0,#990000
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,20.0,30.0,#009900
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10935,1746,42ZD08 - Zwijndrecht (Neerstraat),4.331523918163801,51.22730931433447,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,100.0,10000.0,#660000
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,80.0,100.0,#990000
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,20.0,30.0,#009900
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10937,1745,42ZD01 - Zwijndrecht (Binnenplein),4.325923016227131,51.215496712234916,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,100.0,10000.0,#660000
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,80.0,100.0,#990000
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,20.0,30.0,#009900
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10939,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,100.0,10000.0,#660000
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,80.0,100.0,#990000
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,20.0,30.0,#009900
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10945,1748,42AL10 - Antwerpen (Blancefloerlaan),4.36845719475613,51.2198905580466,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,100.0,10000.0,#660000
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,80.0,100.0,#990000
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,20.0,30.0,#009900
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10953,1749,40EG05 - Rieme,3.7860846523965317,51.174053838769616,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,100.0,10000.0,#660000
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,80.0,100.0,#990000
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,70.0,80.0,#FF0000
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,60.0,70.0,#FF6600
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,30.0,40.0,#00FF00
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,20.0,30.0,#009900
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,10.0,20.0,#0099FF
10956,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,100.0,10000.0,#660000
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,80.0,100.0,#990000
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,20.0,30.0,#009900
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6152,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,100.0,10000.0,#660000
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,80.0,100.0,#990000
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,20.0,30.0,#009900
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6153,1031,40AL02 - Beveren,4.234832753144059,51.30452079034428,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,100.0,10000.0,#660000
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,80.0,100.0,#990000
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,20.0,30.0,#009900
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6157,1034,40AL05 - Beveren,4.278889821667828,51.2631177168737,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,100.0,10000.0,#660000
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,80.0,100.0,#990000
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,20.0,30.0,#009900
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6196,1044,40GK06 - Genk,5.470620037487627,50.92789184326573,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,100.0,10000.0,#660000
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,80.0,100.0,#990000
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,20.0,30.0,#009900
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6218,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,100.0,10000.0,#660000
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,80.0,100.0,#990000
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,20.0,30.0,#009900
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6301,1062,40MN01 - Menen,3.109641874498659,50.79346904431352,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,100.0,10000.0,#660000
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,80.0,100.0,#990000
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,20.0,30.0,#009900
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6324,1066,40OB01 - Oostrozebeke,3.307385799335752,50.91722844102691,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,100.0,10000.0,#660000
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,80.0,100.0,#990000
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,60.0,70.0,#FF6600
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,50.0,60.0,#FFBB00
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,40.0,50.0,#FFFF00
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,30.0,40.0,#00FF00
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,20.0,30.0,#009900
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,10.0,20.0,#0099FF
6334,1070,44RL01 - Roeselare,3.1211555989012387,50.953177280238684,Particulate Matter < 10 µm,-10.0,10.0,#0000FF
6531,1113,41B011 - Berchem-Sainte-Agathe,4.288336366305902,50.85803059327695,Particulate Matter < 10 µm,100.0,10000.0,#660000
6531,1113,41B011 - Berchem-Sainte-Agathe,4.288336366305902,50.85803059327695,Particulate Matter < 10 µm,80.0,100.0,#990000
6531,1113,41B011 - Berchem-Sainte-Agathe,4.288336366305902,50.85803059327695,Particulate Matter < 10 µm,70.0,80.0,#FF0000
6531,1113,41B011 - Berchem-Sainte-Agathe,4.288336366305902,50.85803059327695,Particulate Matter < 10 µm,60.0,70.0,#FF6600
